time,state,reason,has_wall,obs_front,quality,wall_dist,wall_yaw(rad),front_min,left_min,mem_dist,mem_yaw,mem_age,corner_state,corner_has,corner_dist,odom_x,odom_y,odom_yaw,vis_score_ahead,vx_cmd,vy_cmd,w_cmd,vx_limited,vy_limited,w_limited,soft_gate
1756471945.2402372,ALIGN,ALIGNING,1,0,1092.2,0.5790961384773254,0.47961166501045227,nan,0.5699999928474426,0.5790961384773254,0.47961166501045227,0.10136532783508301,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.025084633827209445,-0.5,0.05,-0.025084633827209445,-0.5,1.0
1756471945.3408954,ALIGN,ALIGNING,1,0,1092.3,0.5769511461257935,0.4837169945240021,nan,0.5699999928474426,0.5769511461257935,0.4837169945240021,0.10055184364318848,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.027658624649047826,-0.5,0.05,-0.027658624649047826,-0.5,1.0
1756471945.4420505,ALIGN,ALIGNING,1,0,1092.1,0.5756052732467651,0.48929548263549805,nan,0.5709999799728394,0.5756052732467651,0.48929548263549805,0.10104656219482422,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.029273672103881807,-0.5,0.05,-0.029273672103881807,-0.5,1.0
1756471945.5428731,ALIGN,ALIGNING,1,0,1092.1,0.574977695941925,0.4961569011211395,nan,0.5759999752044678,0.574977695941925,0.4961569011211395,0.10063982009887695,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.030026764869689915,-0.5,0.05,-0.030026764869689915,-0.5,1.0
1756471945.6439085,ALIGN,ALIGNING,1,0,1092.1,0.5749630928039551,0.5042197704315186,nan,0.5759999752044678,0.5749630928039551,0.5042197704315186,0.10092759132385254,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.03004428863525388,-0.5,0.05,-0.03004428863525388,-0.5,1.0
1756471945.7447534,ALIGN,ALIGNING,1,0,1092.0,0.5753576755523682,0.5129836797714233,nan,0.5770000219345093,0.5753576755523682,0.5129836797714233,0.10074234008789062,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.029570789337158176,-0.5,0.05,-0.029570789337158176,-0.5,1.0
1756471945.8459084,ALIGN,ALIGNING,1,0,1092.4,0.5761221051216125,0.5228450298309326,nan,0.5770000219345093,0.5761221051216125,0.5228450298309326,0.10104560852050781,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.028653473854064915,-0.5,0.05,-0.028653473854064915,-0.5,1.0
1756471945.9473586,ALIGN,ALIGNING,1,0,1092.3,0.577151358127594,0.5328415036201477,nan,0.5789999961853027,0.577151358127594,0.5328415036201477,0.10134243965148926,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.02741837024688718,-0.5,0.05,-0.02741837024688718,-0.5,1.0
1756471946.0486844,ALIGN,ALIGNING,1,0,1092.7,0.5786340832710266,0.5438345670700073,nan,0.5830000042915344,0.5786340832710266,0.5438345670700073,0.10121607780456543,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.02563910007476804,-0.5,0.05,-0.02563910007476804,-0.5,1.0
1756471946.150163,ALIGN,ALIGNING,1,0,1092.3,0.5803297758102417,0.5551816821098328,nan,0.5839999914169312,0.5803297758102417,0.5551816821098328,0.10136985778808594,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.023604269027709932,-0.5,0.05,-0.023604269027709932,-0.5,1.0
1756471946.2511792,ALIGN,ALIGNING,1,0,1092.7,0.5821810364723206,0.5668082237243652,nan,0.5899999737739563,0.5821810364723206,0.5668082237243652,0.10090780258178711,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.021382756233215304,-0.5,0.05,-0.021382756233215304,-0.5,1.0
1756471946.352535,ALIGN,ALIGNING,1,0,1092.5,0.5841814279556274,0.5785618424415588,nan,0.5910000205039978,0.5841814279556274,0.5785618424415588,0.10124802589416504,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.01898228645324704,-0.5,0.05,-0.01898228645324704,-0.5,1.0
1756471946.4532113,ALIGN,ALIGNING,1,0,1092.8,0.5862296223640442,0.5900202989578247,nan,0.5929999947547913,0.5862296223640442,0.5900202989578247,0.10056924819946289,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.016524453163146945,-0.5,0.05,-0.016524453163146945,-0.5,1.0
1756471946.5543685,ALIGN,ALIGNING,1,0,1092.9,0.5884426832199097,0.6016144752502441,nan,0.593999981880188,0.5884426832199097,0.6016144752502441,0.10104799270629883,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.013868780136108372,-0.5,0.05,-0.013868780136108372,-0.5,1.0
1756471946.6552436,ALIGN,ALIGNING,1,0,1093.1,0.5901747941970825,0.6114535927772522,nan,0.5950000286102295,0.5901747941970825,0.6114535927772522,0.1007697582244873,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.01179024696350095,-0.5,0.05,-0.01179024696350095,-0.5,1.0
1756471946.7566023,ALIGN,ALIGNING,1,0,1093.1,0.5912045836448669,0.6201203465461731,nan,0.5950000286102295,0.5912045836448669,0.6201203465461731,0.10124969482421875,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.010554499626159642,-0.5,0.05,-0.010554499626159642,-0.5,1.0
1756471946.8577852,ALIGN,ALIGNING,1,0,1093.3,0.5918360948562622,0.6282818913459778,nan,0.5950000286102295,0.5918360948562622,0.6282818913459778,0.10107421875,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.009796686172485325,-0.5,0.05,-0.009796686172485325,-0.5,1.0
1756471946.9592087,ALIGN,ALIGNING,1,0,1093.4,0.591783344745636,0.6349537372589111,nan,0.5950000286102295,0.591783344745636,0.6349537372589111,0.10132026672363281,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.00985998630523679,-0.5,0.05,-0.00985998630523679,-0.5,1.0
1756471947.060537,ALIGN,ALIGNING,1,0,1093.7,0.5894840955734253,0.644638180732727,nan,0.5899999737739563,0.5908827185630798,0.6403311491012573,0.10121989250183105,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.010940737724304173,-0.5,0.05,-0.010940737724304173,-0.5,1.0
1756471947.161995,ALIGN,ALIGNING,1,0,1093.3,0.5880998969078064,0.6485251784324646,nan,0.5899999737739563,0.5894840955734253,0.644638180732727,0.10135412216186523,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.012619085311889622,-0.5,0.05,-0.012619085311889622,-0.5,1.0
1756471947.2626503,ALIGN,ALIGNING,1,0,1093.5,0.5871073603630066,0.6518869996070862,nan,0.5910000205039978,0.5880998969078064,0.6485251784324646,0.10054898262023926,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.014280123710632297,-0.5,0.05,-0.014280123710632297,-0.5,1.0
1756471947.3638394,ALIGN,ALIGNING,1,0,1093.2,0.5864275097846985,0.6542888879776001,nan,0.5910000205039978,0.5871073603630066,0.6518869996070862,0.10108661651611328,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.015471167564392062,-0.5,0.05,-0.015471167564392062,-0.5,1.0
1756471947.4648693,ALIGN,ALIGNING,1,0,1093.3,0.5860172510147095,0.6562288999557495,nan,0.5929999947547913,0.5864275097846985,0.6542888879776001,0.1009221076965332,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.01628698825836179,-0.5,0.05,-0.01628698825836179,-0.5,1.0
1756471947.5657725,ALIGN,ALIGNING,1,0,1093.1,0.5857658982276917,0.6577444672584534,nan,0.5920000076293945,0.5860172510147095,0.6562288999557495,0.100799560546875,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.016779298782348604,-0.5,0.05,-0.016779298782348604,-0.5,1.0
1756471947.667034,ALIGN,ALIGNING,1,0,1093.3,0.5856031775474548,0.659074604511261,nan,0.593999981880188,0.5857658982276917,0.6577444672584534,0.10115575790405273,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.017080922126769992,-0.5,0.05,-0.017080922126769992,-0.5,1.0
1756471947.7681656,ALIGN,ALIGNING,1,0,1093.2,0.5855838060379028,0.6600211262702942,nan,0.593999981880188,0.5856031775474548,0.659074604511261,0.10102462768554688,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.017276186943054172,-0.5,0.05,-0.017276186943054172,-0.5,1.0
1756471947.8693888,ALIGN,ALIGNING,1,0,1093.6,0.58563631772995,0.6609784364700317,nan,0.5950000286102295,0.5855838060379028,0.6600211262702942,0.10111737251281738,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.017299432754516574,-0.5,0.05,-0.017299432754516574,-0.5,1.0
1756471947.9709814,ALIGN,ALIGNING,1,0,1093.3,0.5858263373374939,0.6622230410575867,nan,0.5950000286102295,0.58563631772995,0.6609784364700317,0.1014859676361084,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.01723641872406003,-0.5,0.05,-0.01723641872406003,-0.5,1.0
1756471948.0716379,ALIGN,ALIGNING,1,0,1093.4,0.5862172842025757,0.6639357805252075,nan,0.5950000286102295,0.5858263373374939,0.6622230410575867,0.1005411148071289,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.017008395195007298,-0.5,0.05,-0.017008395195007298,-0.5,1.0
1756471948.1724257,ALIGN,ALIGNING,1,0,1093.5,0.5867331027984619,0.6656454801559448,nan,0.5950000286102295,0.5862172842025757,0.6639357805252075,0.10068082809448242,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.016539258956909154,-0.5,0.05,-0.016539258956909154,-0.5,1.0
1756471948.273736,ALIGN,ALIGNING,1,0,1093.4,0.5873056054115295,0.667701780796051,nan,0.5950000286102295,0.5867331027984619,0.6656454801559448,0.10120177268981934,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.015920276641845674,-0.5,0.05,-0.015920276641845674,-0.5,1.0
1756471948.3743584,ALIGN,ALIGNING,1,0,1093.3,0.5879709124565125,0.6701573729515076,nan,0.5950000286102295,0.5873056054115295,0.667701780796051,0.10051870346069336,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.015233273506164524,-0.5,0.05,-0.015233273506164524,-0.5,1.0
1756471948.4751258,ALIGN,ALIGNING,1,0,1093.3,0.5886256098747253,0.6723562479019165,nan,0.5950000286102295,0.5879709124565125,0.6701573729515076,0.10065865516662598,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.014434905052185032,-0.5,0.05,-0.014434905052185032,-0.5,1.0
1756471948.576862,ALIGN,ALIGNING,1,0,1093.4,0.5892099142074585,0.6743659973144531,nan,0.5950000286102295,0.5886256098747253,0.6723562479019165,0.10161042213439941,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.013649268150329562,-0.5,0.05,-0.013649268150329562,-0.5,1.0
1756471948.6778703,ALIGN,ALIGNING,1,0,1093.5,0.589843213558197,0.6759752035140991,nan,0.5950000286102295,0.5892099142074585,0.6743659973144531,0.10083293914794922,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.012948102951049778,-0.5,0.05,-0.012948102951049778,-0.5,1.0
1756471948.779302,ALIGN,ALIGNING,1,0,1093.4,0.5904916524887085,0.6778705716133118,nan,0.5950000286102295,0.589843213558197,0.6759752035140991,0.10132288932800293,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.012188143730163548,-0.5,0.05,-0.012188143730163548,-0.5,1.0
1756471948.8805618,ALIGN,ALIGNING,1,0,1093.1,0.5910902619361877,0.6796425580978394,nan,0.5960000157356262,0.5904916524887085,0.6778705716133118,0.10115432739257812,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.011410017013549777,-0.5,0.05,-0.011410017013549777,-0.5,1.0
1756471948.9819577,ALIGN,ALIGNING,1,0,1093.5,0.5916146039962769,0.6813282370567322,nan,0.5960000157356262,0.5910902619361877,0.6796425580978394,0.10128974914550781,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.01069168567657468,-0.5,0.05,-0.01069168567657468,-0.5,1.0
1756471949.0826957,ALIGN,ALIGNING,1,0,1093.2,0.5922240614891052,0.683588445186615,nan,0.5989999771118164,0.5916146039962769,0.6813282370567322,0.1006312370300293,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.010062475204467746,-0.5,0.05,-0.010062475204467746,-0.5,1.0
1756471949.1834154,ALIGN,ALIGNING,1,0,1093.6,0.5929739475250244,0.6866269707679749,nan,0.6010000109672546,0.5922240614891052,0.683588445186615,0.10061287879943848,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.009331126213073703,-0.5,0.05,-0.009331126213073703,-0.5,1.0
1756471949.2843177,ALIGN,ALIGNING,1,0,1093.1,0.5937039852142334,0.6892920732498169,nan,0.6029999852180481,0.5929739475250244,0.6866269707679749,0.10079503059387207,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.008431262969970677,-0.5,0.05,-0.008431262969970677,-0.5,1.0
1756471949.385417,ALIGN,ALIGNING,1,0,1093.4,0.5943841934204102,0.691564679145813,nan,0.6039999723434448,0.5937039852142334,0.6892920732498169,0.10099172592163086,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.007555217742919895,-0.5,0.05,-0.007555217742919895,-0.5,1.0
1756471949.4865792,ALIGN,ALIGNING,1,0,1092.8,0.5949427485466003,0.6936957836151123,nan,0.6039999723434448,0.5943841934204102,0.691564679145813,0.10105729103088379,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.006738967895507785,-0.5,0.05,-0.006738967895507785,-0.5,1.0
1756471949.5877461,ALIGN,ALIGNING,1,0,1093.2,0.5956359505653381,0.6966227293014526,nan,0.609000027179718,0.5949427485466003,0.6936957836151123,0.1010599136352539,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.006068701744079563,-0.5,0.05,-0.006068701744079563,-0.5,1.0
1756471949.689417,ALIGN,ALIGNING,1,0,1093.0,0.5964368581771851,0.7000819444656372,nan,0.6110000014305115,0.5956359505653381,0.6966227293014526,0.1015627384185791,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.005236859321594211,-0.5,0.05,-0.005236859321594211,-0.5,1.0
1756471949.7906456,ALIGN,ALIGNING,1,0,1093.0,0.5972773432731628,0.703570544719696,nan,0.6119999885559082,0.5964368581771851,0.7000819444656372,0.10112214088439941,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.004275770187377903,-0.5,0.05,-0.004275770187377903,-0.5,1.0
1756471949.8912742,ALIGN,ALIGNING,1,0,1092.8,0.5980028510093689,0.7061526775360107,nan,0.6129999756813049,0.5972773432731628,0.703570544719696,0.10052251815795898,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.003267188072204563,-0.5,0.05,-0.003267188072204563,-0.5,1.0
1756471949.991969,ALIGN,ALIGNING,1,0,1092.6,0.5986056327819824,0.7083006501197815,nan,0.6129999756813049,0.5980028510093689,0.7061526775360107,0.10058760643005371,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.0023965787887572977,-0.5,0.05,-0.0023965787887572977,-0.5,1.0
1756471950.092931,ALIGN,ALIGNING,1,0,1092.7,0.5991235971450806,0.709774911403656,nan,0.6140000224113464,0.5986056327819824,0.7083006501197815,0.10085320472717285,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.001673240661621067,-0.5,0.05,-0.001673240661621067,-0.5,1.0
1756471950.194088,ALIGN,ALIGNING,1,0,1092.8,0.5995176434516907,0.7108083367347717,nan,0.6140000224113464,0.5991235971450806,0.709774911403656,0.10105228424072266,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.0010516834259032936,-0.5,0.05,-0.0010516834259032936,-0.5,1.0
1756471950.2948532,ALIGN,ALIGNING,1,0,1092.8,0.599798858165741,0.7117148637771606,nan,0.6140000224113464,0.5995176434516907,0.7108083367347717,0.10065793991088867,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.0005788278579711648,-0.5,0.05,-0.0005788278579711648,-0.5,1.0
1756471950.395707,ALIGN,ALIGNING,1,0,1092.8,0.6000174283981323,0.7122101783752441,nan,0.6140000224113464,0.599798858165741,0.7117148637771606,0.10074567794799805,C_IDLE,0,nan,nan,nan,nan,nan,0.05,-0.0002413702011108132,-0.5,0.05,-0.0002413702011108132,-0.5,1.0
1756471950.4968166,ALIGN,ALIGNING,1,0,1092.9,0.600149393081665,0.7124994993209839,nan,0.6140000224113464,0.6000174283981323,0.7122101783752441,0.10100197792053223,C_IDLE,0,nan,nan,nan,nan,nan,0.05,2.0914077758815706e-05,-0.5,0.05,2.0914077758815706e-05,-0.5,1.0
1756471950.5977373,ALIGN,ALIGNING,1,0,1093.1,0.6002597808837891,0.7127071619033813,nan,0.6140000224113464,0.600149393081665,0.7124994993209839,0.10080838203430176,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0001792716979980735,-0.5,0.05,0.0001792716979980735,-0.5,1.0
1756471950.698637,ALIGN,ALIGNING,1,0,1093.3,0.600342869758606,0.7127971649169922,nan,0.6140000224113464,0.6002597808837891,0.7127071619033813,0.10078644752502441,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0003117370605469016,-0.5,0.05,0.0003117370605469016,-0.5,1.0
1756471950.8001053,ALIGN,ALIGNING,1,0,1093.2,0.6003565192222595,0.7129740118980408,nan,0.6140000224113464,0.600342869758606,0.7127971649169922,0.10136079788208008,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.00041144371032717506,-0.5,0.05,0.00041144371032717506,-0.5,1.0
1756471950.900874,ALIGN,ALIGNING,1,0,1093.0,0.6003847718238831,0.7131588459014893,nan,0.6140000224113464,0.6003565192222595,0.7129740118980408,0.1006612777709961,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0004278230667114524,-0.5,0.05,0.0004278230667114524,-0.5,1.0
1756471951.0019405,ALIGN,ALIGNING,1,0,1093.2,0.6004194617271423,0.7133042812347412,nan,0.6140000224113464,0.6003847718238831,0.7131588459014893,0.10095739364624023,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0004617261886596946,-0.5,0.05,0.0004617261886596946,-0.5,1.0
1756471951.1034806,ALIGN,ALIGNING,1,0,1092.9,0.600455105304718,0.713323712348938,nan,0.6140000224113464,0.6004194617271423,0.7133042812347412,0.10140705108642578,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0005033540725708274,-0.5,0.05,0.0005033540725708274,-0.5,1.0
1756471951.2046854,ALIGN,ALIGNING,1,0,1093.2,0.6004607081413269,0.7132933735847473,nan,0.6140000224113464,0.600455105304718,0.713323712348938,0.10109615325927734,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0005461263656616477,-0.5,0.05,0.0005461263656616477,-0.5,1.0
1756471951.3058934,ALIGN,ALIGNING,1,0,1093.1,0.6004631519317627,0.7132236957550049,nan,0.6140000224113464,0.6004631519317627,0.7132236957550049,0.10109925270080566,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.000555782318115261,-0.5,0.05,0.000555782318115261,-0.5,1.0
1756471951.40675,ALIGN,ALIGNING,1,0,1093.3,0.6004759073257446,0.7132456302642822,nan,0.6140000224113464,0.6004759073257446,0.7132456302642822,0.10074853897094727,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0005710887908935813,-0.5,0.05,0.0005710887908935813,-0.5,1.0
1756471951.5073807,ALIGN,ALIGNING,1,0,1093.2,0.6004915833473206,0.7133463025093079,nan,0.6140000224113464,0.6004915833473206,0.7133463025093079,0.10052251815795898,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0005899000167846946,-0.5,0.05,0.0005899000167846946,-0.5,1.0
1756471951.6082215,ALIGN,ALIGNING,1,0,1093.4,0.6004943251609802,0.7133385539054871,nan,0.6140000224113464,0.6004943251609802,0.7133385539054871,0.10073351860046387,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0005931901931762962,-0.5,0.05,0.0005931901931762962,-0.5,1.0
1756471951.7094038,ALIGN,ALIGNING,1,0,1093.5,0.6005286574363708,0.7132701873779297,nan,0.6140000224113464,0.6005286574363708,0.7132701873779297,0.10107278823852539,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006343889236450461,-0.5,0.05,0.0006343889236450461,-0.5,1.0
1756471951.8111665,ALIGN,ALIGNING,1,0,1093.4,0.6005479097366333,0.7133336067199707,nan,0.6140000224113464,0.6005479097366333,0.7133336067199707,0.10149717330932617,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006574916839599876,-0.5,0.05,0.0006574916839599876,-0.5,1.0
1756471951.9119482,ALIGN,ALIGNING,1,0,1093.5,0.6005498170852661,0.7132883071899414,nan,0.6140000224113464,0.6005498170852661,0.7132883071899414,0.10067248344421387,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006597805023193625,-0.5,0.05,0.0006597805023193625,-0.5,1.0
1756471952.0128884,ALIGN,ALIGNING,1,0,1093.4,0.6005441546440125,0.7132270336151123,nan,0.6140000224113464,0.6005441546440125,0.7132270336151123,0.1008303165435791,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.000652985572814968,-0.5,0.05,0.000652985572814968,-0.5,1.0
1756471952.1137974,ALIGN,ALIGNING,1,0,1093.3,0.6005290746688843,0.7132813334465027,nan,0.6140000224113464,0.6005290746688843,0.7132813334465027,0.100799560546875,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006348896026611594,-0.5,0.05,0.0006348896026611594,-0.5,1.0
1756471952.214974,ALIGN,ALIGNING,1,0,1093.3,0.6005476117134094,0.7133367657661438,nan,0.6140000224113464,0.6005476117134094,0.7133367657661438,0.10106801986694336,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006571340560913352,-0.5,0.05,0.0006571340560913352,-0.5,1.0
1756471952.316065,ALIGN,ALIGNING,1,0,1093.2,0.6005455851554871,0.7133570909500122,nan,0.6140000224113464,0.6005455851554871,0.7133570909500122,0.10097503662109375,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006547021865844993,-0.5,0.05,0.0006547021865844993,-0.5,1.0
1756471952.4169848,ALIGN,ALIGNING,1,0,1093.2,0.6005520224571228,0.7132358551025391,nan,0.6140000224113464,0.6005520224571228,0.7132358551025391,0.10081195831298828,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006624269485473899,-0.5,0.05,0.0006624269485473899,-0.5,1.0
1756471952.5177774,ALIGN,ALIGNING,1,0,1093.1,0.6005539894104004,0.7132167816162109,nan,0.6140000224113464,0.6005539894104004,0.7132167816162109,0.10066914558410645,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006647872924804954,-0.5,0.05,0.0006647872924804954,-0.5,1.0
1756471952.6184654,ALIGN,ALIGNING,1,0,1093.1,0.6005551218986511,0.7132310271263123,nan,0.6140000224113464,0.6005551218986511,0.7132310271263123,0.10058093070983887,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006661462783813743,-0.5,0.05,0.0006661462783813743,-0.5,1.0
1756471952.7194383,ALIGN,ALIGNING,1,0,1093.3,0.6005702614784241,0.7131117582321167,nan,0.6140000224113464,0.6005702614784241,0.7131117582321167,0.10086297988891602,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006843137741089133,-0.5,0.05,0.0006843137741089133,-0.5,1.0
1756471952.8202395,ALIGN,ALIGNING,1,0,1093.2,0.6005862951278687,0.7132015228271484,nan,0.6140000224113464,0.6005862951278687,0.7132015228271484,0.10069131851196289,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0007035541534424094,-0.5,0.05,0.0007035541534424094,-0.5,1.0
1756471952.921414,ALIGN,ALIGNING,1,0,1093.2,0.6005748510360718,0.7132334113121033,nan,0.6140000224113464,0.6005748510360718,0.7132334113121033,0.10106635093688965,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006898212432861594,-0.5,0.05,0.0006898212432861594,-0.5,1.0
1756471953.0229566,ALIGN,ALIGNING,1,0,1093.1,0.6005600094795227,0.7132319808006287,nan,0.6140000224113464,0.6005600094795227,0.7132319808006287,0.10143303871154785,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006720113754272727,-0.5,0.05,0.0006720113754272727,-0.5,1.0
1756471953.1244147,ALIGN,ALIGNING,1,0,1093.1,0.6005231738090515,0.7133364081382751,nan,0.6140000224113464,0.6005231738090515,0.7133364081382751,0.10134720802307129,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.000627808570861843,-0.5,0.05,0.000627808570861843,-0.5,1.0
1756471953.225392,ALIGN,ALIGNING,1,0,1093.1,0.6005377173423767,0.7132931351661682,nan,0.6140000224113464,0.6005377173423767,0.7132931351661682,0.10085344314575195,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006452608108520774,-0.5,0.05,0.0006452608108520774,-0.5,1.0
1756471953.3267424,ALIGN,ALIGNING,1,0,1093.3,0.6005345582962036,0.7132857441902161,nan,0.6140000224113464,0.6005345582962036,0.7132857441902161,0.1012420654296875,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006414699554443626,-0.5,0.05,0.0006414699554443626,-0.5,1.0
1756471953.427667,ALIGN,ALIGNING,1,0,1093.4,0.6005567908287048,0.7131660580635071,nan,0.6140000224113464,0.6005567908287048,0.7131660580635071,0.10081720352172852,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006681489944458274,-0.5,0.05,0.0006681489944458274,-0.5,1.0
1756471953.5287254,ALIGN,ALIGNING,1,0,1092.9,0.6005789041519165,0.7131579518318176,nan,0.6140000224113464,0.6005789041519165,0.7131579518318176,0.10094833374023438,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006946849822998313,-0.5,0.05,0.0006946849822998313,-0.5,1.0
1756471953.6292496,ALIGN,ALIGNING,1,0,1092.7,0.6005755662918091,0.7132401466369629,nan,0.6140000224113464,0.6005755662918091,0.7132401466369629,0.10041594505310059,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.000690679550170925,-0.5,0.05,0.000690679550170925,-0.5,1.0
1756471953.7307956,ALIGN,ALIGNING,1,0,1093.0,0.6005585193634033,0.7131731510162354,nan,0.6140000224113464,0.6005585193634033,0.7131731510162354,0.10143518447875977,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.000670223236084011,-0.5,0.05,0.000670223236084011,-0.5,1.0
1756471953.83144,ALIGN,ALIGNING,1,0,1093.2,0.6005442142486572,0.7131250500679016,nan,0.6140000224113464,0.6005442142486572,0.7131250500679016,0.1005253791809082,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006530570983886985,-0.5,0.05,0.0006530570983886985,-0.5,1.0
1756471953.9326456,ALIGN,ALIGNING,1,0,1093.2,0.600561261177063,0.7132315635681152,nan,0.6140000224113464,0.600561261177063,0.7132315635681152,0.10109663009643555,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006735134124756125,-0.5,0.05,0.0006735134124756125,-0.5,1.0
1756471954.0335186,ALIGN,ALIGNING,1,0,1093.1,0.6005515456199646,0.7132624387741089,nan,0.6140000224113464,0.6005515456199646,0.7132624387741089,0.10076379776000977,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006618547439575462,-0.5,0.05,0.0006618547439575462,-0.5,1.0
1756471954.1348414,ALIGN,ALIGNING,1,0,1093.1,0.6005473732948303,0.7132269740104675,nan,0.6140000224113464,0.6005473732948303,0.7132269740104675,0.10121273994445801,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006568479537964134,-0.5,0.05,0.0006568479537964134,-0.5,1.0
1756471954.236414,ALIGN,ALIGNING,1,0,1093.1,0.6005387306213379,0.7132339477539062,nan,0.6140000224113464,0.6005387306213379,0.7132339477539062,0.10146403312683105,C_IDLE,0,nan,nan,nan,nan,nan,0.05,0.0006464767456054954,-0.5,0.05,0.0006464767456054954,-0.5,1.0
